Item,Part,Quest,Gender,Edu,Time,Score,ITEM_ID,SENT_ID,SENTENCE,CONDITION,TARGET_WORD,SENT_COND
SR2b_38,18,SR2b,female,Maîtrise,807,4,118,471,"Le bébé pleurait. Sa mère est venue et l'a bercé doucement. Cependant, le bébé s'est calmé tout de suite. ",IMPLAUS_CONN,calmé,SC3
SR2b_39,18,SR2b,female,Maîtrise,807,4,119,476,"Carolina a écouté la radio. Après la tempête de la nuit dernière, il restait peu de neige. Cependant, les écoles étaient fermées ce jour-là.",PLAUS_CONN,fermées,SC4
SR2b_39,20,SR2b,female,Baccalauréat,760,2,119,476,"Carolina a écouté la radio. Après la tempête de la nuit dernière, il restait peu de neige. Cependant, les écoles étaient fermées ce jour-là.",PLAUS_CONN,fermées,SC4
SR2b_39,17,SR2b,male,Maîtrise,813,5,119,476,"Carolina a écouté la radio. Après la tempête de la nuit dernière, il restait peu de neige. Cependant, les écoles étaient fermées ce jour-là.",PLAUS_CONN,fermées,SC4
SR2b_39,21,SR2b,male,Diplôme_trois,750,7,119,476,"Carolina a écouté la radio. Après la tempête de la nuit dernière, il restait peu de neige. Cependant, les écoles étaient fermées ce jour-là.",PLAUS_CONN,fermées,SC4
SR2b_39,19,SR2b,male,Maîtrise,1131,3,119,476,"Carolina a écouté la radio. Après la tempête de la nuit dernière, il restait peu de neige. Cependant, les écoles étaient fermées ce jour-là.",PLAUS_CONN,fermées,SC4
SR2b_41,21,SR2b,male,Diplôme_trois,750,1,121,482,Mario a poursuivi le médecin pour faute professionnelle. Il a finalement perdu au tribunal. Il est devenu riche grâce à cette affaire.,IMPLAUS_NOCONN,riche,SC2
SR2b_41,18,SR2b,female,Maîtrise,807,2,121,482,Mario a poursuivi le médecin pour faute professionnelle. Il a finalement perdu au tribunal. Il est devenu riche grâce à cette affaire.,IMPLAUS_NOCONN,riche,SC2
SR2b_41,20,SR2b,female,Baccalauréat,760,1,121,482,Mario a poursuivi le médecin pour faute professionnelle. Il a finalement perdu au tribunal. Il est devenu riche grâce à cette affaire.,IMPLAUS_NOCONN,riche,SC2
SR2b_41,19,SR2b,male,Maîtrise,1131,2,121,482,Mario a poursuivi le médecin pour faute professionnelle. Il a finalement perdu au tribunal. Il est devenu riche grâce à cette affaire.,IMPLAUS_NOCONN,riche,SC2
SR2b_41,17,SR2b,male,Maîtrise,813,2,121,482,Mario a poursuivi le médecin pour faute professionnelle. Il a finalement perdu au tribunal. Il est devenu riche grâce à cette affaire.,IMPLAUS_NOCONN,riche,SC2
SR2b_42,18,SR2b,female,Maîtrise,807,3,122,487,"Il y avait eu une effraction à la maison. Le cambrioleur avait laissé de nombreuses empreintes. Cependant, la police l'a identifié facilement.",IMPLAUS_CONN,identifié,SC3
SR2b_42,20,SR2b,female,Baccalauréat,760,5,122,487,"Il y avait eu une effraction à la maison. Le cambrioleur avait laissé de nombreuses empreintes. Cependant, la police l'a identifié facilement.",IMPLAUS_CONN,identifié,SC3
SR2b_42,17,SR2b,male,Maîtrise,813,3,122,487,"Il y avait eu une effraction à la maison. Le cambrioleur avait laissé de nombreuses empreintes. Cependant, la police l'a identifié facilement.",IMPLAUS_CONN,identifié,SC3
SR2b_42,19,SR2b,male,Maîtrise,1131,4,122,487,"Il y avait eu une effraction à la maison. Le cambrioleur avait laissé de nombreuses empreintes. Cependant, la police l'a identifié facilement.",IMPLAUS_CONN,identifié,SC3
SR2b_42,21,SR2b,male,Diplôme_trois,750,7,122,487,"Il y avait eu une effraction à la maison. Le cambrioleur avait laissé de nombreuses empreintes. Cependant, la police l'a identifié facilement.",IMPLAUS_CONN,identifié,SC3
SR2b_43,21,SR2b,male,Diplôme_trois,750,2,123,492,"L'adolescent faisait une présentation. C'était une personne très confiante. Cependant, lors de la séance de questions, il rougissait visiblement.",PLAUS_CONN,rougissait,SC4
SR2b_43,19,SR2b,male,Maîtrise,1131,3,123,492,"L'adolescent faisait une présentation. C'était une personne très confiante. Cependant, lors de la séance de questions, il rougissait visiblement.",PLAUS_CONN,rougissait,SC4
SR2b_43,18,SR2b,female,Maîtrise,807,3,123,492,"L'adolescent faisait une présentation. C'était une personne très confiante. Cependant, lors de la séance de questions, il rougissait visiblement.",PLAUS_CONN,rougissait,SC4
SR2b_43,17,SR2b,male,Maîtrise,813,5,123,492,"L'adolescent faisait une présentation. C'était une personne très confiante. Cependant, lors de la séance de questions, il rougissait visiblement.",PLAUS_CONN,rougissait,SC4
SR2b_43,20,SR2b,female,Baccalauréat,760,3,123,492,"L'adolescent faisait une présentation. C'était une personne très confiante. Cependant, lors de la séance de questions, il rougissait visiblement.",PLAUS_CONN,rougissait,SC4
SR2b_44,18,SR2b,female,Maîtrise,807,6,124,493,"Alice s'entraîne pour la saison de football. Le lundi, elle s'est vraiment surchargée d'exercices. Le lendemain, elle avait mal partout.",PLAUS_NOCONN,mal,SC1
SR2b_44,19,SR2b,male,Maîtrise,1131,6,124,493,"Alice s'entraîne pour la saison de football. Le lundi, elle s'est vraiment surchargée d'exercices. Le lendemain, elle avait mal partout.",PLAUS_NOCONN,mal,SC1
SR2b_44,17,SR2b,male,Maîtrise,813,7,124,493,"Alice s'entraîne pour la saison de football. Le lundi, elle s'est vraiment surchargée d'exercices. Le lendemain, elle avait mal partout.",PLAUS_NOCONN,mal,SC1
SR2b_44,21,SR2b,male,Diplôme_trois,750,7,124,493,"Alice s'entraîne pour la saison de football. Le lundi, elle s'est vraiment surchargée d'exercices. Le lendemain, elle avait mal partout.",PLAUS_NOCONN,mal,SC1
SR2b_44,20,SR2b,female,Baccalauréat,760,6,124,493,"Alice s'entraîne pour la saison de football. Le lundi, elle s'est vraiment surchargée d'exercices. Le lendemain, elle avait mal partout.",PLAUS_NOCONN,mal,SC1
SR2b_45,19,SR2b,male,Maîtrise,1131,2,125,498,Il pleuvait depuis une semaine. La pluie avait rendu le sol très boueux. Les enfants ont passé la récréation dans la cour ce jour-là.,IMPLAUS_NOCONN,cour,SC2
SR2b_45,18,SR2b,female,Maîtrise,807,2,125,498,Il pleuvait depuis une semaine. La pluie avait rendu le sol très boueux. Les enfants ont passé la récréation dans la cour ce jour-là.,IMPLAUS_NOCONN,cour,SC2
SR2b_45,20,SR2b,female,Baccalauréat,760,2,125,498,Il pleuvait depuis une semaine. La pluie avait rendu le sol très boueux. Les enfants ont passé la récréation dans la cour ce jour-là.,IMPLAUS_NOCONN,cour,SC2
SR2b_45,21,SR2b,male,Diplôme_trois,750,3,125,498,Il pleuvait depuis une semaine. La pluie avait rendu le sol très boueux. Les enfants ont passé la récréation dans la cour ce jour-là.,IMPLAUS_NOCONN,cour,SC2
SR2b_45,17,SR2b,male,Maîtrise,813,5,125,498,Il pleuvait depuis une semaine. La pluie avait rendu le sol très boueux. Les enfants ont passé la récréation dans la cour ce jour-là.,IMPLAUS_NOCONN,cour,SC2
SR2b_46,21,SR2b,male,Diplôme_trois,750,6,126,503,"Giovanna a décidé de rendre les chaussures qu'elle venait d'acheter. Ils étaient encore tout neufs et elle avait le reçu. Cependant, le magasin lui a remboursé son argent.",IMPLAUS_CONN,remboursé,SC3
SR2b_46,18,SR2b,female,Maîtrise,807,4,126,503,"Giovanna a décidé de rendre les chaussures qu'elle venait d'acheter. Ils étaient encore tout neufs et elle avait le reçu. Cependant, le magasin lui a remboursé son argent.",IMPLAUS_CONN,remboursé,SC3
SR2b_46,17,SR2b,male,Maîtrise,813,5,126,503,"Giovanna a décidé de rendre les chaussures qu'elle venait d'acheter. Ils étaient encore tout neufs et elle avait le reçu. Cependant, le magasin lui a remboursé son argent.",IMPLAUS_CONN,remboursé,SC3
SR2b_46,20,SR2b,female,Baccalauréat,760,6,126,503,"Giovanna a décidé de rendre les chaussures qu'elle venait d'acheter. Ils étaient encore tout neufs et elle avait le reçu. Cependant, le magasin lui a remboursé son argent.",IMPLAUS_CONN,remboursé,SC3
SR2b_46,19,SR2b,male,Maîtrise,1131,4,126,503,"Giovanna a décidé de rendre les chaussures qu'elle venait d'acheter. Ils étaient encore tout neufs et elle avait le reçu. Cependant, le magasin lui a remboursé son argent.",IMPLAUS_CONN,remboursé,SC3
SR2b_47,18,SR2b,female,Maîtrise,807,2,127,508,"L'immeuble d'habitation était situé dans un très mauvais quartier. La police patrouille rarement dans la zone. Cependant, les résidents se sentaient en sécurité en y vivant.",PLAUS_CONN,sécurité,SC4
SR2b_47,17,SR2b,male,Maîtrise,813,5,127,508,"L'immeuble d'habitation était situé dans un très mauvais quartier. La police patrouille rarement dans la zone. Cependant, les résidents se sentaient en sécurité en y vivant.",PLAUS_CONN,sécurité,SC4
SR2b_47,21,SR2b,male,Diplôme_trois,750,1,127,508,"L'immeuble d'habitation était situé dans un très mauvais quartier. La police patrouille rarement dans la zone. Cependant, les résidents se sentaient en sécurité en y vivant.",PLAUS_CONN,sécurité,SC4
SR2b_47,20,SR2b,female,Baccalauréat,760,1,127,508,"L'immeuble d'habitation était situé dans un très mauvais quartier. La police patrouille rarement dans la zone. Cependant, les résidents se sentaient en sécurité en y vivant.",PLAUS_CONN,sécurité,SC4
SR2b_47,19,SR2b,male,Maîtrise,1131,2,127,508,"L'immeuble d'habitation était situé dans un très mauvais quartier. La police patrouille rarement dans la zone. Cependant, les résidents se sentaient en sécurité en y vivant.",PLAUS_CONN,sécurité,SC4
SR2b_48,17,SR2b,male,Maîtrise,813,6,128,509,Le PDG avait prévu une réunion avec les responsables de la branche californienne. Il a manqué le dernier vol de la journée. La réunion a été annulée et reprogrammée.,PLAUS_NOCONN,annulée,SC1
SR2b_48,21,SR2b,male,Diplôme_trois,750,7,128,509,Le PDG avait prévu une réunion avec les responsables de la branche californienne. Il a manqué le dernier vol de la journée. La réunion a été annulée et reprogrammée.,PLAUS_NOCONN,annulée,SC1
SR2b_48,19,SR2b,male,Maîtrise,1131,7,128,509,Le PDG avait prévu une réunion avec les responsables de la branche californienne. Il a manqué le dernier vol de la journée. La réunion a été annulée et reprogrammée.,PLAUS_NOCONN,annulée,SC1
SR2b_48,20,SR2b,female,Baccalauréat,760,6,128,509,Le PDG avait prévu une réunion avec les responsables de la branche californienne. Il a manqué le dernier vol de la journée. La réunion a été annulée et reprogrammée.,PLAUS_NOCONN,annulée,SC1
SR2b_48,18,SR2b,female,Maîtrise,807,7,128,509,Le PDG avait prévu une réunion avec les responsables de la branche californienne. Il a manqué le dernier vol de la journée. La réunion a été annulée et reprogrammée.,PLAUS_NOCONN,annulée,SC1
SR2b_49,20,SR2b,female,Baccalauréat,760,2,129,514,"Pour obtenir un emploi d'avocat, Cristiano a dû passer l'examen du barreau. Il venait de passer l'examen en avril. Cristiano était inquiet pour sa carrière.",IMPLAUS_NOCONN,inquiet,SC2
SR2b_49,17,SR2b,male,Maîtrise,813,5,129,514,"Pour obtenir un emploi d'avocat, Cristiano a dû passer l'examen du barreau. Il venait de passer l'examen en avril. Cristiano était inquiet pour sa carrière.",IMPLAUS_NOCONN,inquiet,SC2
SR2b_49,21,SR2b,male,Diplôme_trois,750,5,129,514,"Pour obtenir un emploi d'avocat, Cristiano a dû passer l'examen du barreau. Il venait de passer l'examen en avril. Cristiano était inquiet pour sa carrière.",IMPLAUS_NOCONN,inquiet,SC2
SR2b_49,18,SR2b,female,Maîtrise,807,4,129,514,"Pour obtenir un emploi d'avocat, Cristiano a dû passer l'examen du barreau. Il venait de passer l'examen en avril. Cristiano était inquiet pour sa carrière.",IMPLAUS_NOCONN,inquiet,SC2
SR2b_49,19,SR2b,male,Maîtrise,1131,2,129,514,"Pour obtenir un emploi d'avocat, Cristiano a dû passer l'examen du barreau. Il venait de passer l'examen en avril. Cristiano était inquiet pour sa carrière.",IMPLAUS_NOCONN,inquiet,SC2
SR2b_50,18,SR2b,female,Maîtrise,807,3,130,519,"Gilda vit au milieu de la ville. La fenêtre de sa chambre donne sur la rue. Cependant, la nuit, elle peut entendre le trafic qui passe.",IMPLAUS_CONN,trafic,SC3
SR2b_50,17,SR2b,male,Maîtrise,813,5,130,519,"Gilda vit au milieu de la ville. La fenêtre de sa chambre donne sur la rue. Cependant, la nuit, elle peut entendre le trafic qui passe.",IMPLAUS_CONN,trafic,SC3
SR2b_50,21,SR2b,male,Diplôme_trois,750,6,130,519,"Gilda vit au milieu de la ville. La fenêtre de sa chambre donne sur la rue. Cependant, la nuit, elle peut entendre le trafic qui passe.",IMPLAUS_CONN,trafic,SC3
SR2b_50,19,SR2b,male,Maîtrise,1131,3,130,519,"Gilda vit au milieu de la ville. La fenêtre de sa chambre donne sur la rue. Cependant, la nuit, elle peut entendre le trafic qui passe.",IMPLAUS_CONN,trafic,SC3
SR2b_50,20,SR2b,female,Baccalauréat,760,7,130,519,"Gilda vit au milieu de la ville. La fenêtre de sa chambre donne sur la rue. Cependant, la nuit, elle peut entendre le trafic qui passe.",IMPLAUS_CONN,trafic,SC3
SR2b_51,21,SR2b,male,Diplôme_trois,750,2,131,524,"Le Sénat débat du nouveau projet de loi du Président. La plupart des membres du Congrès l'ont approuvé. Cependant, le projet de loi a échoué vendredi.",PLAUS_CONN,échoué,SC4
SR2b_51,18,SR2b,female,Maîtrise,807,3,131,524,"Le Sénat débat du nouveau projet de loi du Président. La plupart des membres du Congrès l'ont approuvé. Cependant, le projet de loi a échoué vendredi.",PLAUS_CONN,échoué,SC4
SR2b_51,17,SR2b,male,Maîtrise,813,4,131,524,"Le Sénat débat du nouveau projet de loi du Président. La plupart des membres du Congrès l'ont approuvé. Cependant, le projet de loi a échoué vendredi.",PLAUS_CONN,échoué,SC4
SR2b_51,20,SR2b,female,Baccalauréat,760,2,131,524,"Le Sénat débat du nouveau projet de loi du Président. La plupart des membres du Congrès l'ont approuvé. Cependant, le projet de loi a échoué vendredi.",PLAUS_CONN,échoué,SC4
SR2b_51,19,SR2b,male,Maîtrise,1131,3,131,524,"Le Sénat débat du nouveau projet de loi du Président. La plupart des membres du Congrès l'ont approuvé. Cependant, le projet de loi a échoué vendredi.",PLAUS_CONN,échoué,SC4
SR2b_52,19,SR2b,male,Maîtrise,1131,7,132,525,Les colliers ont été réalisés par des artistes de nombreux pays différents. Tous ont imprimé leur propre style inimitable. Chaque pièce est unique et précieuse.,PLAUS_NOCONN,unique,SC1
SR2b_52,17,SR2b,male,Maîtrise,813,7,132,525,Les colliers ont été réalisés par des artistes de nombreux pays différents. Tous ont imprimé leur propre style inimitable. Chaque pièce est unique et précieuse.,PLAUS_NOCONN,unique,SC1
SR2b_52,20,SR2b,female,Baccalauréat,760,2,132,525,Les colliers ont été réalisés par des artistes de nombreux pays différents. Tous ont imprimé leur propre style inimitable. Chaque pièce est unique et précieuse.,PLAUS_NOCONN,unique,SC1
SR2b_52,21,SR2b,male,Diplôme_trois,750,7,132,525,Les colliers ont été réalisés par des artistes de nombreux pays différents. Tous ont imprimé leur propre style inimitable. Chaque pièce est unique et précieuse.,PLAUS_NOCONN,unique,SC1
SR2b_52,18,SR2b,female,Maîtrise,807,7,132,525,Les colliers ont été réalisés par des artistes de nombreux pays différents. Tous ont imprimé leur propre style inimitable. Chaque pièce est unique et précieuse.,PLAUS_NOCONN,unique,SC1
SR2b_53,20,SR2b,female,Baccalauréat,760,1,133,530,Le manager est resté à son bureau pour travailler. Son médecin lui avait conseillé de faire plus d'exercice. Il a décidé de dormir davantage chaque jour.,IMPLAUS_NOCONN,dormir,SC2
SR2b_53,18,SR2b,female,Maîtrise,807,1,133,530,Le manager est resté à son bureau pour travailler. Son médecin lui avait conseillé de faire plus d'exercice. Il a décidé de dormir davantage chaque jour.,IMPLAUS_NOCONN,dormir,SC2
SR2b_53,17,SR2b,male,Maîtrise,813,3,133,530,Le manager est resté à son bureau pour travailler. Son médecin lui avait conseillé de faire plus d'exercice. Il a décidé de dormir davantage chaque jour.,IMPLAUS_NOCONN,dormir,SC2
SR2b_53,19,SR2b,male,Maîtrise,1131,2,133,530,Le manager est resté à son bureau pour travailler. Son médecin lui avait conseillé de faire plus d'exercice. Il a décidé de dormir davantage chaque jour.,IMPLAUS_NOCONN,dormir,SC2
SR2b_53,21,SR2b,male,Diplôme_trois,750,2,133,530,Le manager est resté à son bureau pour travailler. Son médecin lui avait conseillé de faire plus d'exercice. Il a décidé de dormir davantage chaque jour.,IMPLAUS_NOCONN,dormir,SC2
SR2b_54,18,SR2b,female,Maîtrise,807,6,134,535,"John a un talent naturel pour les mathématiques. Dans la leçon d'aujourd'hui, le professeur a expliqué un nouveau concept. Cependant, John l'a trouvé simple à comprendre.",IMPLAUS_CONN,facile,SC3
SR2b_54,17,SR2b,male,Maîtrise,813,4,134,535,"John a un talent naturel pour les mathématiques. Dans la leçon d'aujourd'hui, le professeur a expliqué un nouveau concept. Cependant, John l'a trouvé simple à comprendre.",IMPLAUS_CONN,facile,SC3
SR2b_54,20,SR2b,female,Baccalauréat,760,5,134,535,"John a un talent naturel pour les mathématiques. Dans la leçon d'aujourd'hui, le professeur a expliqué un nouveau concept. Cependant, John l'a trouvé simple à comprendre.",IMPLAUS_CONN,facile,SC3
SR2b_54,19,SR2b,male,Maîtrise,1131,4,134,535,"John a un talent naturel pour les mathématiques. Dans la leçon d'aujourd'hui, le professeur a expliqué un nouveau concept. Cependant, John l'a trouvé simple à comprendre.",IMPLAUS_CONN,facile,SC3
SR2b_54,21,SR2b,male,Diplôme_trois,750,6,134,535,"John a un talent naturel pour les mathématiques. Dans la leçon d'aujourd'hui, le professeur a expliqué un nouveau concept. Cependant, John l'a trouvé simple à comprendre.",IMPLAUS_CONN,facile,SC3
SR2b_55,19,SR2b,male,Maîtrise,1131,3,135,540,"La sénatrice est partie en voyage avec son garde du corps. Elle était dans une zone sûre. Cependant, elle a ensuite été kidnappée par deux criminels.",PLAUS_CONN,kidnappée,SC4
